date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:46	121971/121971	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:45%20GMT	https://www.ey.com/en_us/tax-function-operations	Copy/www.ey.com/en_us/tax-function-operations.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:46	119840/119840	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:46%20GMT	https://www.ey.com/en_us/tax-controversy-policy	Copy/www.ey.com/en_us/tax-controversy-policy.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:47	141364/141364	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:47%20GMT	https://www.ey.com/en_us/global-trade	Copy/www.ey.com/en_us/global-trade.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:48	123067/123067	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:48%20GMT	https://www.ey.com/en_us/tax-accounting	Copy/www.ey.com/en_us/tax-accounting.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:50	113752/113752	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:49%20GMT	https://www.ey.com/en_us/tax-compliance	Copy/www.ey.com/en_us/tax-compliance.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:50	104784/104784	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:50%20GMT	https://www.ey.com/en_us/strategy-transactions/transaction-tax	Copy/www.ey.com/en_us/strategy-transactions/transaction-tax.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:51	111345/111345	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:51%20GMT	https://www.ey.com/en_us/tax/private-client-services	Copy/www.ey.com/en_us/tax/private-client-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:52	104429/104429	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:52%20GMT	https://www.ey.com/en_us/tax/americas-tax-policy	Copy/www.ey.com/en_us/tax/americas-tax-policy.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:53	143525/143525	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:53%20GMT	https://www.ey.com/en_us/tax	Copy/www.ey.com/en_us/tax.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:54	130342/130342	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:54%20GMT	https://www.ey.com/en_us/private-business/client-experience	Copy/www.ey.com/en_us/private-business/client-experience.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:55	93848/93848	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:55%20GMT	https://www.ey.com/en_us/assurance/private-client-audit-experience-service-offerings	Copy/www.ey.com/en_us/assurance/private-client-audit-experience-service-offerings.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:56	111307/111307	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:56%20GMT	https://www.ey.com/en_us/tax/family-enterprise-business-services	Copy/www.ey.com/en_us/tax/family-enterprise-business-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:57	115804/115804	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:57%20GMT	https://www.ey.com/en_us/tax/family-office-advisory-services	Copy/www.ey.com/en_us/tax/family-office-advisory-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:59	118042/118042	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:58%20GMT	https://www.ey.com/en_us/ipo	Copy/www.ey.com/en_us/ipo.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:03:59	114506/114506	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:03:59%20GMT	https://www.ey.com/en_us/entrepreneurship	Copy/www.ey.com/en_us/entrepreneurship.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:00	98976/98976	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:00%20GMT	https://www.ey.com/en_us/growth/venture-capital	Copy/www.ey.com/en_us/growth/venture-capital.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:01	114824/114824	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:01%20GMT	https://www.ey.com/en_us/private-business	Copy/www.ey.com/en_us/private-business.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:02	104056/104056	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:02%20GMT	https://www.ey.com/en_us/law/corporate-commercial	Copy/www.ey.com/en_us/law/corporate-commercial.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:03	101897/101897	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:03%20GMT	https://www.ey.com/en_us/law/digital	Copy/www.ey.com/en_us/law/digital.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:05	93667/93667	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:04%20GMT	https://www.ey.com/en_us/law/labor-employment	Copy/www.ey.com/en_us/law/labor-employment.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:06	99000/99000	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:05%20GMT	https://www.ey.com/en_us/law/legal-operations	Copy/www.ey.com/en_us/law/legal-operations.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:06	99922/99922	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:06%20GMT	https://www.ey.com/en_us/law/transaction	Copy/www.ey.com/en_us/law/transaction.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:07	125651/125651	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:07%20GMT	https://www.ey.com/en_us/law	Copy/www.ey.com/en_us/law.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:08	154483/154483	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:08%20GMT	https://www.ey.com/en_us/ai	Copy/www.ey.com/en_us/ai.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:10	101310/101310	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:09%20GMT	https://www.ey.com/en_us/audit/technology	Copy/www.ey.com/en_us/audit/technology.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:10	100260/100260	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:10%20GMT	https://www.ey.com/en_us/tax/technology-data	Copy/www.ey.com/en_us/tax/technology-data.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:11	280120/280120	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:11%20GMT	https://www.ey.com/en_us/alliances	Copy/www.ey.com/en_us/alliances.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:12	242/242	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Oct%202023%2012:04:12%20GMT	https://www.ey.com/en_us/wavespace	Copy/www.ey.com/en_us/wavespace	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:13	99453/99453	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:13%20GMT	https://www.ey.com/en_us/managed-services	Copy/www.ey.com/en_us/managed-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:14	105718/105718	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:14%20GMT	https://www.ey.com/en_us/law/managed-services	Copy/www.ey.com/en_us/law/managed-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:15	101047/101047	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:15%20GMT	https://www.ey.com/en_us/financial-services/sustainable-finance	Copy/www.ey.com/en_us/financial-services/sustainable-finance.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:16	113646/113646	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:16%20GMT	https://www.ey.com/en_us/consulting/supply-chain-transformation	Copy/www.ey.com/en_us/consulting/supply-chain-transformation.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:17	98393/98393	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:17%20GMT	https://www.ey.com/en_us/tax/sustainability-tax-services	Copy/www.ey.com/en_us/tax/sustainability-tax-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:18	101380/101380	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:18%20GMT	https://www.ey.com/en_us/law/sustainability-legal-services	Copy/www.ey.com/en_us/law/sustainability-legal-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:19	93284/93284	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:19%20GMT	https://www.ey.com/en_us/energy-resources/global-renewables	Copy/www.ey.com/en_us/energy-resources/global-renewables.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:20	97576/97576	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:20%20GMT	https://www.ey.com/en_us/environment-health-safety/services	Copy/www.ey.com/en_us/environment-health-safety/services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:21	116353/116353	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:21%20GMT	https://www.ey.com/en_us/sustainability/services	Copy/www.ey.com/en_us/sustainability/services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:22	103296/103296	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:22%20GMT	https://www.ey.com/en_us/realize-your-ambition/strategy-transaction-transformation-consulting	Copy/www.ey.com/en_us/realize-your-ambition/strategy-transaction-transformation-consulting.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:23	107265/107265	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:23%20GMT	https://www.ey.com/en_us/ecosystems	Copy/www.ey.com/en_us/ecosystems.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:25	108049/108049	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:24%20GMT	https://www.ey.com/en_us/careers	Copy/www.ey.com/en_us/careers.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:25	107768/107768	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:25%20GMT	https://www.ey.com/en_us/careers/what-you-can-do-here	Copy/www.ey.com/en_us/careers/what-you-can-do-here.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:26	121352/121352	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:26%20GMT	https://www.ey.com/en_us/careers/what-its-like-to-work-here	Copy/www.ey.com/en_us/careers/what-its-like-to-work-here.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:27	104362/104362	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:27%20GMT	https://www.ey.com/en_us/careers/how-to-join-us	Copy/www.ey.com/en_us/careers/how-to-join-us.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:28	124493/124493	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:28%20GMT	https://www.ey.com/en_us/alumni	Copy/www.ey.com/en_us/alumni.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:30	115902/115902	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:29%20GMT	https://www.ey.com/en_us/careers/job-search	Copy/www.ey.com/en_us/careers/job-search.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:30	109219/109219	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:30%20GMT	https://www.ey.com/en_us/careers/experienced-professionals	Copy/www.ey.com/en_us/careers/experienced-professionals.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:31	110258/110258	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:31%20GMT	https://www.ey.com/en_us/careers/mba-and-advanced-degree-opportunities	Copy/www.ey.com/en_us/careers/mba-and-advanced-degree-opportunities.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:32	117501/117501	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:32%20GMT	https://www.ey.com/en_us/careers/students-and-entry-level-professionals	Copy/www.ey.com/en_us/careers/students-and-entry-level-professionals.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:33	105910/105910	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:33%20GMT	https://www.ey.com/en_us/careers/parthenon	Copy/www.ey.com/en_us/careers/parthenon.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:34	104312/104312	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:34%20GMT	https://www.ey.com/en_us/industry-reimagined	Copy/www.ey.com/en_us/industry-reimagined.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:35	103589/103589	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:35%20GMT	https://www.ey.com/en_us/advanced-manufacturing	Copy/www.ey.com/en_us/advanced-manufacturing.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:36	126593/126593	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:36%20GMT	https://www.ey.com/en_us/consumer-products-retail	Copy/www.ey.com/en_us/consumer-products-retail.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:37	105334/105334	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:37%20GMT	https://www.ey.com/en_us/energy-resources	Copy/www.ey.com/en_us/energy-resources.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:38	119860/119860	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:38%20GMT	https://www.ey.com/en_us/financial-services	Copy/www.ey.com/en_us/financial-services.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:39	104853/104853	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:39%20GMT	https://www.ey.com/en_us/government-public-sector	Copy/www.ey.com/en_us/government-public-sector.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:40	97318/97318	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:40%20GMT	https://www.ey.com/en_us/health-sciences-wellness	Copy/www.ey.com/en_us/health-sciences-wellness.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:41	98720/98720	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:41%20GMT	https://www.ey.com/en_us/private-equity	Copy/www.ey.com/en_us/private-equity.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:42	130737/130737	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:42%20GMT	https://www.ey.com/en_us/real-estate-hospitality-construction	Copy/www.ey.com/en_us/real-estate-hospitality-construction.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:43	115759/115759	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:43%20GMT	https://www.ey.com/en_us/tmt	Copy/www.ey.com/en_us/tmt.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:44	115850/115850	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:44%20GMT	https://www.ey.com/en_us/oil-gas/how-data-analytics-can-strengthen-supply-chain-performance	Copy/www.ey.com/en_us/oil-gas/how-data-analytics-can-strengthen-supply-chain-performance.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:45	93732/93732	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:45%20GMT	https://www.ey.com/en_us/people/ben-williams	Copy/www.ey.com/en_us/people/ben-williams.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:46	126665/126665	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:46%20GMT	https://www.ey.com/en_us/metaverse-new-ways-interacting-businesses-consumers/how-takeda-harnessed-the-power-of-the-metaverse-for-positive-human-impact	Copy/www.ey.com/en_us/metaverse-new-ways-interacting-businesses-consumers/how-takeda-harnessed-the-power-of-the-metaverse-for-positive-human-impact.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:47	95551/95551	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:47%20GMT	https://www.ey.com/en_us/people/edwina-fitzmaurice	Copy/www.ey.com/en_us/people/edwina-fitzmaurice.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:48	108848/108848	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:48%20GMT	https://www.ey.com/en_us/banking-capital-markets/how-cutting-back-infused-higher-quality-in-transaction-monitoring	Copy/www.ey.com/en_us/banking-capital-markets/how-cutting-back-infused-higher-quality-in-transaction-monitoring.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:49	93811/93811	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:49%20GMT	https://www.ey.com/en_us/people/ron-giammarco	Copy/www.ey.com/en_us/people/ron-giammarco.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:51	151125/151125	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:50%20GMT	https://www.ey.com/en_us/about-us	Copy/www.ey.com/en_us/about-us.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:51	130130/130130	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:51%20GMT	https://www.ey.com/en_us/newsroom	Copy/www.ey.com/en_us/newsroom.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:52	87440/87440	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:52%20GMT	https://www.ey.com/en_us/locations	Copy/www.ey.com/en_us/locations.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:53	85620/85620	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:53%20GMT	https://www.ey.com/en_us/connect-with-us	Copy/www.ey.com/en_us/connect-with-us.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:54	137066/137066	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:54%20GMT	https://www.ey.com/en_us/sustainability/carbon-negative-achievement	Copy/www.ey.com/en_us/sustainability/carbon-negative-achievement.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:56	101321/101321	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:55%20GMT	https://www.ey.com/en_us/people/carmine-di-sibio	Copy/www.ey.com/en_us/people/carmine-di-sibio.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:56	132457/132457	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:56%20GMT	https://www.ey.com/en_us/global-review/value-realized-2021	Copy/www.ey.com/en_us/global-review/value-realized-2021.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:58	91297/91297	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:57%20GMT	https://www.ey.com/en_us/people/ey	Copy/www.ey.com/en_us/people/ey.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:58	94085/94085	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:58%20GMT	https://www.ey.com/en_us/people/alicia-m-johnson	Copy/www.ey.com/en_us/people/alicia-m-johnson.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:04:59	145252/145252	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:04:59%20GMT	https://www.ey.com/en_us/strategy	Copy/www.ey.com/en_us/strategy.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:00	119386/119386	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:00%20GMT	https://www.ey.com/en_us/cio/the-transformative-cio	Copy/www.ey.com/en_us/cio/the-transformative-cio.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:01	1554/1554	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:01%20GMT	https://www.ey.com/en_us/snippet/marketo/us-us-ttti-fop-registration-page	Copy/www.ey.com/en_us/snippet/marketo/us-us-ttti-fop-registration-page.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:02	86036/86036	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:02%20GMT	https://www.ey.com/en_us/webcasts	Copy/www.ey.com/en_us/webcasts.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:03	139382/139382	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:03%20GMT	https://www.ey.com/en_us/sitemap	Copy/www.ey.com/en_us/sitemap.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:04	110329/110329	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:04%20GMT	https://www.ey.com/en_us/ey-us-state-law-privacy-statement	Copy/www.ey.com/en_us/ey-us-state-law-privacy-statement.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:05	84132/84132	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:05%20GMT	https://www.ey.com/en_us/legal-and-privacy	Copy/www.ey.com/en_us/legal-and-privacy.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:06	83343/83343	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:06%20GMT	https://www.ey.com/en_us/accessibility	Copy/www.ey.com/en_us/accessibility.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:07	119620/119620	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:07%20GMT	https://www.ey.com/en_us/cookie-policy	Copy/www.ey.com/en_us/cookie-policy.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:08	122007/122007	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:08%20GMT	https://www.ey.com/en_us/cookie-settings	Copy/www.ey.com/en_us/cookie-settings.html	(from https://www.ey.com/en_us/cio/4-ways-cios-turn-digital-transformation-into-business-transformation)
12:05:09	112137/112137	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:09%20GMT	https://www.ey.com/en_mz/people/gil-forer	Copy/www.ey.com/en_mz/people/gil-forer.html	(from https://www.ey.com/en_mz/digital/transformation)
12:05:10	99423/99423	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:05:10%20GMT	https://www.ey.com/en_mz/news/2019/03/ey-named-a-leader-in-global-digital-business-transformation-report-by-independent-research-firm	Copy/www.ey.com/en_mz/news/2019/03/ey-named-a-leader-in-global-digital-business-transformation-report-by-independent-research-firm	(from https://www.ey.com/en_mz/digital/transformation)
12:05:11	99423/99423	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2002%20Oct%202023%2012:05:11%20GMT	https://www.ey.com/en_mz/news/2019/08/idc-marketscape-report-names-ey-a-leader-in-digital-strategy-consulting-services	Copy/www.ey.com/en_mz/news/2019/08/idc-marketscape-report-names-ey-a-leader-in-digital-strategy-consulting-services	(from https://www.ey.com/en_mz/digital/transformation)
12:05:12	143436/143436	---M-Z	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202023%2012:05:12%20GMT	https://www.ey.com/en_mz/consulting/how-digital-transformation-opened-new-channels-for-growth	Copy/www.ey.com/en_mz/consulting/how-digital-transformation-opened-new-channels-for-growth.html	(from https://www.ey.com/en_mz/digital/transformation)
